222.10388099378878,3.4540621118012402,3.3310807453416125,-3.8103416149068354,170.52105590062112,239.59552795031055,30.25149068322981,2.9627329192546585,1.8944099378881987,0.7763975155279503,0.5838509316770186,1.434782608695652,0.3720290477367791,-3.927968944099379,2.6024844720496896,0.2795031055900621,0.37013664596273305,0.049689440993788817,0.1887391304347825,0.8757763975155279,0.5215217391304345,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
220.10044833333333,3.085833333333333,2.673666666666666,-3.893666666666667,149.79999999999998,223.38333333333333,36.20166666666667,3.5833333333333335,2.25,0.75,0.16666666666666666,1.3333333333333333,0.20170026626951887,-3.2870833333333334,2.9166666666666665,0.3333333333333333,0.4220000000000001,0.0,0.2238333333333333,1.8333333333333333,0.5744166666666667,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
230.2095675925926,2.1324629629629626,1.7663888888888888,-2.648703703703706,162.15740740740745,236.90092592592595,55.58222222222222,2.7037037037037037,3.314814814814815,1.9259259259259258,0.6851851851851852,1.7777777777777777,0.32940082839405893,-2.8853703703703713,3.111111111111111,0.35185185185185186,0.4362222222222221,0.1111111111111111,0.18714814814814817,0.9814814814814815,0.5310000000000001,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
421.33703416666657,3.832395833333333,3.5511666666666666,-5.565749999999999,302.68458333333336,429.48645833333336,97.50520833333337,9.25,5.6875,2.4583333333333335,1.3125,3.1666666666666665,-0.07378966964527481,-3.811458333333333,2.5625,0.6041666666666666,0.4792291666666668,0.041666666666666664,0.2726666666666665,1.0625,0.36822916666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
300.5932711111111,1.6288888888888886,1.2344444444444445,-3.2135555555555557,210.5966666666667,300.84999999999997,85.91444444444444,3.6666666666666665,4.777777777777778,2.888888888888889,1.1111111111111112,3.2222222222222223,-0.31477600264765165,-2.3273333333333337,3.2222222222222223,0.7777777777777778,0.49833333333333335,0.0,0.20299999999999999,0.6666666666666666,0.4193333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
306.0150421052632,2.1577368421052627,1.8925263157894732,-3.2959473684210527,205.61421052631582,293.7047368421052,86.59578947368422,3.473684210526316,5.2631578947368425,2.3684210526315788,1.3157894736842106,3.1052631578947367,-0.22117743383641883,-3.15878947368421,2.789473684210526,0.7894736842105263,0.6875789473684208,0.21052631578947367,0.37784210526315787,1.4736842105263157,0.5721578947368421,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
681.8245328571429,1.9532142857142853,1.8741428571428567,-5.783642857142857,481.1257142857143,643.9128571428572,186.06857142857143,6.642857142857143,12.0,6.642857142857143,2.142857142857143,3.5,0.0011025105411782581,-4.698642857142857,2.0714285714285716,0.8571428571428571,0.6569999999999999,0.21428571428571427,0.2965,0.7142857142857143,0.3032142857142857,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
302.03960100000006,0.20890000000000022,-0.4116999999999999,-2.4157,203.873,304.04499999999996,119.13200000000002,7.7,6.7,4.7,1.8,3.3,-0.21745808285946389,-2.1450999999999993,3.4,0.1,0.1969,0.0,0.19969999999999996,0.8,0.3458,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
297.58216,2.541000000000001,1.8546666666666674,-4.502666666666667,223.74500000000003,315.57666666666665,69.845,6.166666666666667,3.6666666666666665,2.5,1.1666666666666667,3.0,-0.2657984023828866,-2.212166666666667,3.5,0.5,0.31749999999999995,0.0,0.2058333333333333,1.0,0.36666666666666664,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
351.93443692307693,4.432615384615385,3.6614615384615394,-5.402884615384614,245.04153846153847,353.4511538461538,84.19153846153846,7.384615384615385,4.884615384615385,2.8846153846153846,1.6153846153846154,3.230769230769231,0.015009904392926342,-4.471576923076922,2.269230769230769,0.6153846153846154,0.5398076923076923,0.46153846153846156,0.4446923076923077,1.3846153846153846,0.429,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
