"molecular_weight, alogp, logd, molecular_solubility, molecular_volume, molecular_surface_area, molecular_polar_surface_area, num_rotatable_bonds, num_h_acceptors, num_h_donors, adm_absorption_level, adm_bbb_level, adm_bbb, adm_solubility, adm_solubility_level, adm_hepatotoxicity, adm_hepatotoxicity_probability, adm_cyp2d6, adm_cyp2d6_probability, adm_ppb_level, druglikeness_weight",,,,,,,,,,,,,,,,,,,,,
37,222.36633,4.76,4.76,-4.444,184.19,271.76,20.23,7,1,1,0,0,0.988,-3.917,3,0,0.105,0,0.376,1,0.616
38,204.35105,5.035,5.035,-5.192,167.38,244.41,0,0,0,0,1,0,1.402,-5.699,2,0,0.264,0,0.366,2,0.485
39,154.24931,2.469,2.469,-2.205,125.19,177.78,20.23,1,1,1,0,1,0.28,-2.432,3,0,0.066,0,0.039,0,0.575
40,184.23707,2.633,2.633,-3.138,123.13,183.86,38.04,2,2,2,0,1,0.037,-2.715,3,1,0.953,0,0.089,2,0.704
41,98.143,1.829,1.829,-1.658,75.45,119.34,17.07,3,1,0,0,1,0.138,-1.687,4,0,0.225,0,0.059,0,0.388
42,88.14818,1.29,1.29,-0.663,75.45,114.37,20.23,2,1,1,0,2,-0.085,-0.665,4,0,0.112,0,0.059,0,0.539
43,116.15828,0.457,0.457,-0.567,83.69,123.38,29.46,1,2,1,0,2,-0.484,-0.405,4,0,0.052,0,0.049,0,0.539
44,142.23861,3.054,3.054,-2.789,115.24,174.01,17.07,6,1,0,0,1,0.516,-2.737,3,0,0.006,0,0.059,0,0.557
45,128.21204,2.528,2.528,-2.216,105.98,156,20.23,5,1,1,0,1,0.298,-1.663,4,0,0.112,0,0.059,0,0.564
46,516.45085,1.687,0.213,-3.847,315.9,479.51,211.27,9,12,7,3,4,NA,-4.173,2,1,0.649,0,0.188,0,0.11
47,178.22765,2.751,2.751,-3.056,129.99,196.33,18.46,3,2,0,0,1,0.414,-3.201,3,0,0.019,0,0.019,0,0.708
48,344.31544,2.603,2.365,-2.924,220.54,326.81,94.45,4,7,2,0,3,-0.847,-3.668,3,1,0.953,0,0.465,2,0.88
49,128.21204,2.393,2.393,-2.036,106.67,156.08,20.23,5,1,1,0,1,0.256,-1.538,4,0,0.139,0,0.059,0,0.564
50,136.23403,2.872,2.872,-2.428,117.99,149.87,0,1,0,0,0,0,0.734,-3.57,3,0,0.364,0,0.049,0,0.486
51,204.35105,4.168,4.168,-3.907,168.41,214.27,0,1,0,0,0,0,1.134,-5.318,2,1,0.509,0,0.188,1,0.562
52,204.35105,4.363,4.363,-3.701,171.15,216.51,0,0,0,0,0,0,1.195,-5.585,2,0,0.39,0,0.188,1,0.514
53,202.33517,5.336,5.336,-5.171,168.41,235.91,0,4,0,0,1,0,1.495,-5.503,2,0,0.245,0,0.188,2,0.578
54,202.33517,5.336,5.336,-5.171,162.58,235.91,0,4,0,0,1,0,1.495,-5.503,2,0,0.245,0,0.188,2,0.578
55,204.35105,5.46,5.46,-4.953,172.18,254.02,0,6,0,0,1,0,1.534,-5.214,2,0,0.165,0,0.386,2,0.398
56,136.23403,3.254,3.254,-2.708,113.87,158.67,0,1,0,0,0,0,0.852,-3.627,3,0,0.364,0,0.029,2,0.519
57,154.24931,2.415,2.415,-2.3,123.47,179.62,20.23,1,1,1,0,1,0.263,-2.384,3,0,0.357,0,0.039,0,0.575
58,136.23403,3.448,3.448,-2.506,111.47,160.5,0,1,0,0,0,0,0.912,-3.797,3,0,0.311,0,0.029,2,0.518
59,204.35105,5.275,5.275,-4.567,169.78,240.45,0,3,0,0,1,0,1.476,-5.544,2,0,0.437,0,0.336,2,0.549
60,204.35105,4.318,4.318,-4.289,168.06,218.74,0,0,0,0,0,0,1.18,-5.603,2,0,0.271,0,0.168,1,0.516
61,204.35105,4.753,4.753,-4.516,167.38,229.24,0,0,0,0,1,0,1.315,-5.698,2,0,0.377,0,0.118,1,0.499
62,204.35105,4.744,4.744,-4.012,168.41,224.55,0,1,0,0,1,0,1.312,-5.543,2,0,0.284,0,0.207,1,0.541
63,136.23403,3.643,3.643,-2.301,114.21,162.69,0,0,0,0,0,0,0.972,-4.062,2,0,0.172,0,0.039,0,0.446
64,204.35105,4.222,4.222,-3.885,182.13,211.33,0,1,0,0,0,0,1.151,-5.363,2,0,0.37,0,0.178,1,0.561
65,204.35105,4.222,4.222,-3.896,169.44,212.44,0,1,0,0,0,0,1.151,-5.364,2,1,0.523,0,0.188,1,0.561
66,414.7067,8.084,8.084,-9.566,343.34,440.67,20.23,6,1,1,3,4,NA,-8.256,0,1,0.549,0,0.356,2,0.435
67,204.35105,5.514,5.514,-4.919,172.87,252.19,0,7,0,0,1,0,1.55,-5.166,2,0,0.092,0,0.386,2,0.378
68,204.35105,4.788,4.788,-4.574,168.06,241.17,0,3,0,0,1,0,1.326,-5.295,2,0,0.132,0,0.158,1,0.58
69,136.23403,2.926,2.926,-2.414,113.18,149.18,0,0,0,0,0,0,0.75,-3.715,3,0,0.384,0,0.039,0,0.449
70,204.35105,5.329,5.329,-4.517,167.38,238.63,0,4,0,0,1,0,1.493,-5.496,2,0,0.337,0,0.316,2,0.543
71,426.7174,7.303,7.303,-10.64,343.34,465.6,20.23,0,1,1,3,4,NA,-8.803,0,1,0.715,0,0.376,2,0.403
72,204.35105,5.089,5.089,-5.21,173.21,242.33,0,0,0,0,1,0,1.419,-5.746,2,0,0.238,0,0.425,2,0.482
73,204.35105,4.798,4.798,-3.981,166.01,222.73,0,1,0,0,1,0,1.329,-5.59,2,1,0.589,0,0.207,1,0.538
74,204.35105,4.928,4.928,-4.373,171.84,244.83,0,2,0,0,1,0,1.369,-5.513,2,0,0.35,0,0.148,1,0.56
75,204.35105,4.798,4.798,-3.981,166.01,222.73,0,1,0,0,1,0,1.329,-5.59,2,1,0.589,0,0.207,1,0.538
76,222.36633,3.778,3.778,-3.703,178.35,242.84,20.23,1,1,1,0,1,0.684,-4.139,2,1,0.589,0,0.188,0,0.669
77,344.31544,2.307,2.002,-2.919,217.46,326.81,94.45,4,7,2,0,3,-0.939,-3.443,3,1,0.913,1,0.554,2,0.879
78,214.25821,2.861,-0.017,-3.201,155.37,234.35,74.59,8,4,2,0,2,-0.476,-2.078,3,0,0.006,0,0.059,0,0.609
79,120.14852,1.516,1.516,-1.959,82.66,125.86,17.07,2,1,0,0,1,0.041,-1.849,4,0,0.192,0,0.079,2,0.541
80,136.23403,2.632,2.632,-3.166,112.5,152.83,0,0,0,0,1,1,0.66,-3.507,3,0,0.198,0,0.069,0,0.449
81,210.31257,3.98,3.98,-3.544,167.72,250.08,26.3,7,2,0,0,1,0.661,-3.826,3,0,0.059,0,0.138,0,0.469
82,204.35105,4.753,4.753,-4.458,168.06,229.32,0,0,0,0,1,0,1.315,-5.688,2,0,0.41,0,0.148,1,0.499
83,220.35045,3.519,3.519,-3.932,182.13,233.04,12.53,0,1,0,0,0,0.792,-4.943,2,1,0.543,0,0.168,0,0.569
84,192.16811,1.641,0.938,-1.699,119.7,179.13,55.76,1,4,1,0,3,-0.533,-2.312,3,1,0.867,0,0.029,2,0.542
85,148.20167,2.783,2.783,-2.825,107.01,162.48,17.07,2,1,0,0,1,0.432,-3.191,3,0,0.271,0,0.029,2,0.589
86,206.19469,1.866,1.866,-2.263,133.08,198.37,44.76,2,4,0,0,2,-0.275,-2.882,3,1,0.907,0,0.039,2,0.547
87,180.24353,2.483,2.483,-2.638,133.76,188.98,26.3,0,2,0,0,1,0.198,-3.636,3,0,0.344,0,0.059,0,0.535
88,152.23343,2.4,2.4,-1.875,118.67,171.91,20.23,1,1,1,0,1,0.259,-2.336,3,0,0.417,0,0.049,0,0.572
89,150.21755,2.501,2.501,-2.045,112.84,168.11,17.07,1,1,0,0,1,0.345,-3.089,3,0,0.258,0,0.059,0,0.525
90,236.34985,3.264,3.264,-3.919,182.47,265.25,26.3,5,2,0,0,1,0.44,-3.847,3,0,0.059,0,0.356,0,0.685
91,196.28599,3.046,3.046,-3.447,157.77,238.44,26.3,5,2,0,0,1,0.372,-3.334,3,0,0.172,0,0.059,0,0.499
92,152.23343,3.054,3.054,-2.795,123.13,191.44,17.07,3,1,0,0,1,0.516,-3.288,3,0,0.284,0,0.059,0,0.448
93,302.2357,1.63,-0.32,-1.619,170.81,269.09,127.45,1,7,5,1,4,NA,-2.633,3,1,0.933,1,0.554,2,0.506
94,298.54688,8.269,8.269,-9.175,246.27,352.16,20.23,18,1,1,3,4,NA,-5.781,2,0,0.271,0,0.405,2,0.27
95,468.75408,7.932,7.932,-11.232,381.75,497.7,26.3,6,2,0,3,4,NA,-9.204,0,0,0.066,0,0.445,2,0.292
96,178.22765,2.805,2.805,-2.964,128.62,194.77,18.46,4,2,0,0,1,0.43,-3.153,3,0,0.311,0,0.039,0,0.66
97,180.15741,1.443,-0.01,-1.599,110.78,176.93,77.75,2,4,3,0,3,-0.97,-1.057,4,1,0.761,0,0.019,1,0.475
98,486.68324,5.636,5.136,-7.032,353.28,492.55,94.83,2,5,3,2,4,NA,-6.761,1,1,0.695,0,0.425,2,0.439
99,222.36633,3.202,3.202,-3.598,178.7,233.12,20.23,0,1,1,0,1,0.506,-4.007,2,0,0.165,0,0.188,0,0.667
100,154.24931,2.664,2.664,-2.081,126.56,175.65,20.23,1,1,1,0,1,0.34,-2.56,3,0,0.357,0,0.039,0,0.576
101,152.23343,2.908,2.908,-2.238,120.73,171.85,17.07,1,1,0,0,1,0.471,-3.445,3,0,0.258,0,0.029,0,0.564
102,222.36633,3.7,3.7,-4.313,180.76,261.76,20.23,3,1,1,0,1,0.66,-3.8,3,0,0.086,0,0.326,0,0.722
103,278.34348,4.198,4.198,-4.21,198.59,293.54,52.6,10,4,0,0,1,0.313,-4.15,2,1,0.503,1,0.554,1,0.602
104,240.38161,2.699,2.699,-3.83,201.68,267.64,40.46,1,2,2,0,1,0.021,-2.854,3,0,0.079,0,0.316,0,0.74
105,268.47783,6.336,6.336,-6.76,231.18,322.92,17.07,12,1,0,1,0,1.531,-5.57,2,0,0.245,0,0.297,2,0.404
106,154.24931,1.975,1.975,-2.359,120.73,170.33,20.23,0,1,1,0,1,0.127,-2.373,3,0,0.112,0,0.059,0,0.565
107,150.21755,2.082,2.082,-1.944,119.36,160.08,17.07,0,1,0,0,1,0.216,-3.098,3,0,0.271,0,0.059,0,0.516
108,178.14153,1.415,0.712,-1.165,100.84,159.89,66.75,0,4,2,0,3,-0.79,-1.769,4,1,0.874,0,0.019,2,0.358
109,196.28599,3.313,3.313,-3.266,157.09,234.23,26.3,6,2,0,0,1,0.455,-3.292,3,0,0,0,0.059,0,0.481
110,136.23403,3.502,3.502,-2.499,113.18,159.03,0,1,0,0,0,0,0.928,-3.844,3,0,0.218,0,0.039,0,0.484
111,136.23403,2.296,2.296,-2.352,116.96,139.17,0,0,0,0,1,1,0.556,-3.44,3,0,0.139,0,0.069,0,0.479
112,226.39809,5.958,5.958,-6.558,188.3,266.98,17.07,13,1,0,1,0,1.414,-4.842,2,0,0.317,0,0.376,2,0.354
113,154.24931,2.719,2.719,-2.282,125.19,179.45,31.5,0,1,1,0,0,0.75,-3.717,3,1,0.589,0,0.049,0,0.534
114,128.21204,2.528,2.528,-2.216,102.89,156,20.23,5,1,1,0,1,0.298,-1.663,4,0,0.112,0,0.059,0,0.564
115,152.23343,1.782,1.782,-1.885,117.64,162.87,20.23,1,1,1,0,1,0.067,-2.047,3,0,0.284,0,0.059,0,0.568
116,150.21755,2.038,2.038,-2.239,113.87,157.25,17.07,1,1,0,0,1,0.202,-2.917,3,0,0.158,0,0.059,0,0.523
117,426.7174,7.443,7.443,-11.124,391.36,464.72,17.07,0,1,0,3,4,NA,-9.666,0,0,0.496,0,0.445,2,0.393
118,426.7174,7.349,7.349,-10.22,360.49,457.96,20.23,1,1,1,3,4,NA,-8.692,0,1,0.695,0,0.376,2,0.435
119,204.35105,4.222,4.222,-3.871,168.41,213,0,0,0,0,0,0,1.151,-5.463,2,1,0.715,0,0.178,1,0.518
120,146.14273,1.899,1.899,-2.016,88.83,133.31,26.3,0,2,0,0,1,0.018,-2.753,3,1,0.735,0,0.089,2,0.412
121,136.23403,2.926,2.926,-2.416,115.24,148.05,0,1,0,0,0,0,0.75,-3.617,3,1,0.556,0,0.039,0,0.486
122,150.21755,3.268,3.268,-2.593,114.56,169.5,20.23,1,1,1,0,1,0.527,-3.1,3,0,0.238,0,0.009,2,0.651
123,156.26519,3.049,3.049,-2.629,132.74,194.08,20.23,5,1,1,0,1,0.459,-2.316,3,0,0.006,0,0.059,0,0.606
124,152.23343,2.4,2.4,-1.875,117.99,171.91,20.23,1,1,1,0,1,0.259,-2.336,3,0,0.417,0,0.049,0,0.572
125,82.1436,2.336,2.336,-1.303,68.94,93.74,0,0,0,0,1,1,0.568,-2.519,3,0,0.496,0,0.029,0,0.393
126,280.44548,6.416,4.967,-7.292,221.57,320.16,37.29,14,2,1,1,0,1.226,-4.703,2,0,0.119,0,0.386,2,0.373
127,308.49864,6.99,6.99,-8.013,245.24,354.67,26.3,16,2,0,2,4,NA,-5.53,2,0,0.192,0,0.445,2,0.227
128,142.19555,1.817,1.817,-2.138,108.04,166.96,26.3,5,2,0,0,2,-0.007,-1.75,4,0,0.019,0,0.059,0,0.432
129,196.28599,2.354,2.354,-3.119,156.4,212.38,26.3,2,2,0,0,1,0.158,-3.437,3,0,0.145,0,0.079,0,0.634
130,88.10512,0.369,0.369,-0.365,65.85,106.85,26.3,2,2,0,0,2,-0.455,-0.474,4,0,0.086,0,0.059,0,0.456
131,196.28599,2.354,2.354,-3.119,150.57,212.38,26.3,2,2,0,0,1,0.158,-3.437,3,0,0.145,0,0.079,0,0.634
132,152.23343,1.91,1.91,-2.051,120.04,161.21,17.07,1,1,0,0,1,0.163,-2.85,3,0,0.39,0,0.069,0,0.561
133,152.23343,2.54,2.54,-2.161,119.02,170.29,17.07,1,1,0,0,1,0.357,-3.125,3,0,0.225,0,0.049,0,0.528
134,150.21755,2.711,2.711,-2.105,114.56,168.11,17.07,1,1,0,0,1,0.41,-3.274,3,0,0.218,0,0.059,0,0.525
135,222.19409,1.625,0.95,-1.706,140.97,211.62,64.99,2,5,1,0,3,-0.679,-2.441,3,1,0.761,0,0.049,2,0.608
